Location	Temperature	Shannon Index
Non-saline	12.4	5.794964582
Non-saline	12.4	7.29019668
Plant	12.4	3.233985791
Plant	12.4	3.778787332
Plant	12.4	0.601971154
Plant	12.4	3.263345511
Plant	12.4	2.43823877
Plant	12.4	2.852404397
Plant	12.4	4.490191378
Plant	12.4	5.255036018
Plant	12.4	4.328389497
Plant	12.4	4.571180441
Plant	12.4	4.589622966
Plant	12.4	4.247731419
Plant	12.4	4.640515598
Plant	12.4	3.244295485
Plant	12.4	3.126041087
Plant	12.4	4.433596375
Non-saline	12.42	5.646863762
Saline	12.43	4.112710655
Saline	12.43	4.30344537
Saline	12.43	4.494895799
Saline	12.43	4.61936324
Non-saline	12.47	6.622270136
Non-saline	12.48	5.671814514
Non-saline	12.48	5.648367005
Saline	12.5	5.80627963
Non-saline	12.5	4.291830818
Non-saline	12.5	6.627470124
Non-saline	12.5	6.09954589
Non-saline	12.5	5.194180531
Non-saline	12.5	8.956671785
Non-saline	12.5	7.663265963
Non-saline	12.5	7.501476053
Non-saline	12.5	7.244759119
Non-saline	12.5	5.97393267
Non-saline	12.5	9.774988965
Plant	12.5	4.694185617
Plant	12.5	3.631340165
Plant	12.5	5.163380795
Plant	12.5	3.932130457
Plant	12.5	4.401876285
Plant	12.5	3.931883293
Plant	12.5	4.324255034
Plant	12.5	5.263318788
Plant	12.5	5.210299602
Plant	12.5	5.47464671
Plant	12.5	4.299505965
Plant	12.5	4.636765078
Plant	12.5	3.977709497
Plant	12.5	4.287656115
Plant	12.5	4.139789475
Plant	12.5	3.962870682
Plant	12.5	2.910213805
Plant	12.5	3.754221198
Plant	12.5	2.700746548
Plant	12.5	2.674722734
Plant	12.5	3.297819099
Plant	12.5	4.868842397
Plant	12.5	2.364275408
Plant	12.5	3.71906783
Plant	12.5	2.07017694
Plant	12.5	3.914506232
Plant	12.5	3.588224344
Plant	12.5	4.464328153
Plant	12.5	4.062213395
Plant	12.5	2.855764255
Plant	12.5	3.178153328
Plant	12.5	0.957862526
Plant	12.5	3.904661298
Plant	12.5	4.100782654
Plant	12.5	3.247864341
Plant	12.5	2.529948756
Plant	12.5	4.770372
Plant	12.5	3.836082847
Plant	12.5	4.878797049
Plant	12.5	4.124099614
Plant	12.5	4.852074716
Plant	12.5	4.318322947
Plant	12.5	4.094273145
Plant	12.5	5.627242389
Plant	12.5	5.067041213
Plant	12.5	3.697944068
Plant	12.5	4.10234743
Plant	12.5	3.838024586
Plant	12.5	2.531231451
Plant	12.5	3.094961193
Plant	12.5	0.508601259
Plant	12.5	3.219508585
Plant	12.5	4.203301431
Non-saline	12.51	5.642232126
Plant	12.53567797	3.85038416
Plant	12.53567797	3.940867296
Plant	12.53567797	3.290057079
Plant	12.53567797	4.162191185
Plant	12.53567797	2.465253758
Plant	12.53567797	4.06906326
Plant	12.53567797	4.996848626
Plant	12.53567797	3.571731411
Plant	12.53567797	4.559542033
Plant	12.53567797	4.891230324
Non-saline	12.57	5.305288696
Plant	12.57630769	4.467865074
Plant	12.57630769	3.147746696
Plant	12.57630769	3.051401562
Plant	12.57630769	1.676498388
Plant	12.57630769	1.354634888
Plant	12.57630769	3.027691331
Plant	12.57630769	3.139895919
Plant	12.57630769	3.237778381
Plant	12.57630769	3.612722628
Non-saline	12.58	8.192719029
Non-saline	12.58	3.879201521
Non-saline	12.6	2.937463923
Non-saline	12.6	4.876273846
Non-saline	12.6	6.522155134
Non-saline	12.6	5.706341828
Non-saline	12.6	7.314056754
Non-saline	12.6	6.2480869
Non-saline	12.6	6.888369447
Non-saline	12.6	6.365329838
Non-saline	12.6	6.944095246
Plant	12.6	2.738200789
Plant	12.6	4.437928865
Plant	12.6	3.029304895
Plant	12.6	4.171260554
Plant	12.6	4.151562918
Plant	12.6	2.959044553
Plant	12.6	2.736261509
Plant	12.6	4.016308212
Plant	12.6	4.015141681
Plant	12.6	4.442377262
Plant	12.6	4.369907835
Plant	12.6	3.964689694
Plant	12.6	3.986540048
Plant	12.6	4.721983691
Plant	12.6	4.738648106
Plant	12.6	5.529332922
Plant	12.6	4.118139087
Plant	12.6	4.722997435
Plant	12.6	2.54400094
Plant	12.6	4.396375401
Plant	12.6	4.3537792
Plant	12.6	3.28951419
Plant	12.6	5.843430908
Plant	12.6	4.368849198
Plant	12.6	3.466241253
Plant	12.6	5.69050479
Plant	12.6	4.385291214
Plant	12.6	4.92465295
Plant	12.6	3.047942625
Plant	12.6	3.276109517
Plant	12.6	2.557436731
Plant	12.6	3.924396725
Plant	12.6	3.598929104
Plant	12.6	3.882437357
Plant	12.6	5.28443781
Plant	12.6	4.939641282
Plant	12.6	4.452613231
Plant	12.6	4.957765103
Plant	12.6	3.502086225
Plant	12.6	5.475522036
Plant	12.6	5.005694973
Plant	12.6	4.205734515
Plant	12.6	5.25458376
Plant	12.6	3.835105266
Plant	12.6	3.754561805
Plant	12.6	4.30099634
Plant	12.6	4.237642704
Plant	12.6	4.737203448
Plant	12.6	4.497944804
Plant	12.6	5.50960772
Plant	12.6	3.970608471
Plant	12.6	5.243519977
Plant	12.60251923	1.858738439
Plant	12.60251923	1.28173752
Plant	12.60251923	2.099709648
Plant	12.60251923	4.563308787
Plant	12.60251923	3.94385903
Plant	12.60251923	4.197280231
Plant	12.60251923	4.174610765
Plant	12.60251923	3.669336168
Plant	12.60251923	4.177649646
Plant	12.60251923	3.984548161
Non-saline	12.65	6.08528153
Plant	12.65080769	4.185929533
Plant	12.65080769	4.140840533
Plant	12.65080769	3.565003355
Plant	12.65080769	2.66706119
Plant	12.65080769	2.933378538
Non-saline	12.7	4.637677603
Non-saline	12.7	8.981797709
Non-saline	12.7	6.132612033
Non-saline	12.7	6.066028348
Non-saline	12.7	5.04236212
Non-saline	12.7	8.42653872
Non-saline	12.7	8.407059818
Non-saline	12.7	9.08287603
Non-saline	12.7	7.356027767
Non-saline	12.7	8.006214564
Non-saline	12.7	6.168542596
Non-saline	12.73	5.601088348
Non-saline	12.74	6.106497136
Non-saline	12.75	5.5214718
Non-saline	12.76	6.250719908
Non-saline	12.78	4.776051989
Non-saline	12.78	5.800102192
Non-saline	12.78	5.856114309
Non-saline	12.79	6.519938876
Non-saline	12.79	5.909264718
Non-saline	12.8	4.168771765
Non-saline	12.8	4.265953391
Non-saline	12.8	4.100234427
Non-saline	12.8	4.002677897
Non-saline	12.8	5.078053029
Non-saline	12.8	6.182498207
Non-saline	12.8	6.087919399
Non-saline	12.8	7.204859172
Non-saline	12.8	7.611744118
Non-saline	12.8	7.82758037
Non-saline	12.8	6.690545198
Non-saline	12.8	7.795524394
Non-saline	12.8	5.47585414
Non-saline	12.8	7.609943994
Non-saline	12.8	7.807846316
Non-saline	12.8	6.592748018
Non-saline	12.8	8.073448386
Non-saline	12.82	6.057304293
Non-saline	12.82	6.618919156
Non-saline	12.83	4.926334447
Non-saline	12.87	5.764158045
Non-saline	12.88	6.004338332
Non-saline	12.89	6.310444614
Non-saline	12.9	5.951901751
Non-saline	12.9	6.336719998
Non-saline	12.9	3.556614875
Non-saline	12.9	4.854126343
Non-saline	12.9	5.484225805
Non-saline	12.9	5.692091823
Non-saline	12.9	4.651955557
Non-saline	12.9	3.720190362
Non-saline	12.9	7.467420294
Plant	12.91073016	4.13111209
Plant	12.91073016	2.445523014
Plant	12.91073016	1.654680228
Plant	12.91073016	2.807793978
Plant	12.91073016	5.3990071
Plant	12.91073016	3.049617581
Plant	12.91073016	3.460229215
Plant	12.91073016	3.845210497
Plant	12.91073016	4.332609017
Plant	12.91073016	4.471575925
Non-saline	12.92	5.140813074
Non-saline	12.92	5.101641101
Non-saline	12.92	6.114952413
Non-saline	12.93	6.059488049
Non-saline	12.94	5.736585803
Non-saline	12.94	5.135632543
Non-saline	12.95	5.718956349
Non-saline	12.95	6.023032017
Non-saline	12.95	6.689568629
Non-saline	12.98	6.124145607
Plant	12.99358065	3.816201846
Plant	12.99358065	2.774564576
Plant	12.99358065	5.292329788
Plant	12.99358065	3.730488282
Plant	12.99358065	5.955806942
Plant	12.99358065	1.502840745
Plant	12.99358065	4.965725275
Plant	12.99358065	3.741329052
Plant	12.99358065	5.782469183
Plant	12.99358065	5.237915878
Plant	12.99358065	6.535016075
Plant	12.99358065	6.178540902
Plant	12.99358065	4.877114478
Plant	12.99358065	3.588908491
Plant	12.99358065	2.594336109
Plant	12.99358065	2.779409638
Plant	12.99358065	4.816499325
Plant	12.99358065	4.856465779
Non-saline	13	6.058453856
Non-saline	13	3.933020786
Non-saline	13	6.600975859
Non-saline	13	7.086719732
Non-saline	13	3.043523436
Non-saline	13	6.782583799
Non-saline	13	5.823958467
Non-saline	13	7.467408942
Non-saline	13	6.572447428
Non-saline	13.01	6.548630661
Plant	13.06514516	5.045863043
Plant	13.06514516	2.237632584
Plant	13.06514516	1.994602341
Plant	13.06514516	0.507565086
Plant	13.06514516	2.503745863
Plant	13.06514516	1.518055064
Plant	13.06514516	2.197809355
Plant	13.06514516	2.935066571
Plant	13.06514516	3.826974032
Plant	13.06514516	3.206256575
Plant	13.0681129	4.680878854
Plant	13.0681129	5.230034043
Plant	13.0681129	3.177399146
Plant	13.0681129	1.555068406
Plant	13.0681129	3.084037803
Plant	13.0681129	2.119208136
Plant	13.0681129	1.807755717
Non-saline	13.07	6.19031678
Non-saline	13.07	6.111719842
Non-saline	13.08	6.427489981
Non-saline	13.09	6.093309896
Non-saline	13.1	9.158034019
Non-saline	13.1	4.827907054
Non-saline	13.1	4.384307582
Non-saline	13.1	4.418558558
Non-saline	13.1	5.838813232
Non-saline	13.1	8.305092128
Non-saline	13.1	5.973868979
Non-saline	13.1	6.927832613
Non-saline	13.1	9.573650806
Non-saline	13.1	6.575543734
Non-saline	13.1	4.15013366
Non-saline	13.1	7.731348793
Plant	13.10856452	3.599833758
Plant	13.10856452	4.328549528
Plant	13.10856452	3.197924934
Plant	13.10856452	3.716094262
Plant	13.10856452	4.379790007
Plant	13.10856452	5.1501917
Plant	13.10856452	5.118738624
Plant	13.10856452	4.845707268
Plant	13.10856452	5.595749541
Plant	13.10856452	5.581615512
Non-saline	13.12	4.463907167
Non-saline	13.13	6.675147549
Non-saline	13.14	5.802930201
Plant	13.14432258	5.19759816
Plant	13.14432258	6.499742218
Plant	13.14432258	4.515150325
Plant	13.14432258	4.766115476
Plant	13.14432258	3.473902725
Plant	13.14432258	4.72082144
Plant	13.14432258	4.16007502
Plant	13.14432258	2.464442131
Plant	13.14432258	1.746816692
Plant	13.14432258	4.19810734
Plant	13.14432258	1.819338832
Plant	13.14432258	4.366536281
Plant	13.14432258	4.018965316
Plant	13.14432258	4.7113937
Plant	13.14432258	4.472927469
Plant	13.14432258	4.803257743
Plant	13.14432258	4.180586678
Plant	13.14432258	3.869663928
Plant	13.14432258	3.964391456
Plant	13.14432258	4.041226718
Non-saline	13.15	4.629922863
Non-saline	13.15	6.304378305
Non-saline	13.15	5.39786931
Non-saline	13.19	6.665552429
Plant	13.19574194	2.996796126
Plant	13.19574194	5.181966066
Plant	13.19574194	4.473856235
Plant	13.19574194	3.056793877
Plant	13.19574194	5.027215846
Plant	13.19574194	4.421165193
Plant	13.19574194	4.885301185
Plant	13.19574194	5.718363252
Plant	13.19574194	4.782352552
Plant	13.19574194	5.634202834
Non-saline	13.2	9.026458614
Non-saline	13.2	6.153787244
Non-saline	13.2	6.205087502
Non-saline	13.2	8.949901621
Non-saline	13.2	8.861269276
Non-saline	13.2	6.751342577
Non-saline	13.2	6.391292046
Non-saline	13.2	5.909977984
Non-saline	13.2	8.653045668
Non-saline	13.2	6.780598214
Non-saline	13.2	5.707898398
Non-saline	13.2	3.728086554
Non-saline	13.2	5.570226455
Non-saline	13.2	7.392187064
Non-saline	13.2	6.54601906
Non-saline	13.21	5.44492111
Non-saline	13.21	5.682321127
Non-saline	13.24	5.335680762
Plant	13.24537097	5.387396493
Plant	13.24537097	4.942078413
Plant	13.24537097	5.379509291
Plant	13.24537097	4.909409699
Plant	13.24537097	4.596848636
Plant	13.24537097	4.719644238
Plant	13.24537097	6.496541493
Plant	13.24537097	5.252781026
Plant	13.24537097	6.185748998
Plant	13.24537097	6.715127054
Non-saline	13.25	4.769459796
Non-saline	13.25	4.799894854
Non-saline	13.25	5.506237803
Non-saline	13.26	6.602747669
Non-saline	13.28	6.292003966
Non-saline	13.3	3.828738152
Non-saline	13.3	4.844041523
Non-saline	13.3	4.68715181
Non-saline	13.3	6.766392625
Non-saline	13.3	7.072064621
Non-saline	13.3	7.98027655
Non-saline	13.3	7.697794837
Non-saline	13.3	7.281394741
Non-saline	13.3	8.050611572
Non-saline	13.3	6.093109493
Non-saline	13.3	8.312242693
Non-saline	13.3	5.476607298
Non-saline	13.3	6.746028532
Non-saline	13.3	6.482759174
Non-saline	13.3	5.285559102
Non-saline	13.31	6.062187652
Non-saline	13.32	6.359763815
Non-saline	13.33	3.925038987
Non-saline	13.33	3.912561967
Plant	13.33370968	3.428404046
Plant	13.33370968	3.993017808
Plant	13.33370968	3.872808541
Plant	13.33370968	3.398184592
Plant	13.33370968	2.606010561
Plant	13.33370968	2.977770922
Plant	13.33370968	6.168834375
Plant	13.33370968	5.69699911
Plant	13.33370968	4.459705528
Plant	13.33370968	3.74220661
Plant	13.33370968	6.523989132
Plant	13.33370968	4.25740381
Plant	13.33370968	3.4883823
Plant	13.33370968	4.386174406
Non-saline	13.35	5.81836645
Non-saline	13.36	9.269500084
Non-saline	13.36	4.850408936
Non-saline	13.36	6.21587375
Non-saline	13.37	6.762147525
Non-saline	13.38	4.834414607
Non-saline	13.4	9.168807846
Non-saline	13.4	7.725744076
Non-saline	13.4	4.20463797
Non-saline	13.4	7.099347632
Non-saline	13.4	6.322461357
Non-saline	13.4	7.250205029
Non-saline	13.4	6.279330861
Non-saline	13.4	9.782903064
Non-saline	13.4	9.767142517
Non-saline	13.41	6.232338124
Non-saline	13.43	5.78553444
Non-saline	13.46	5.178438781
Non-saline	13.48	4.359869673
Non-saline	13.48	8.616403691
Non-saline	13.48	2.13327052
Non-saline	13.48	9.23987628
Non-saline	13.5	5.122327972
Non-saline	13.5	5.831318409
Non-saline	13.5	7.780216843
Non-saline	13.5	7.78776433
Non-saline	13.5	7.417656959
Non-saline	13.5	7.492506712
Non-saline	13.5	9.395677923
Non-saline	13.5	7.655610884
Non-saline	13.5	6.771136522
Non-saline	13.5	6.859244109
Non-saline	13.5	6.927615158
Non-saline	13.5	5.517580674
Non-saline	13.52	5.996144769
Non-saline	13.54	6.92630749
Non-saline	13.55	6.170163196
Non-saline	13.55	5.843397088
Non-saline	13.55	6.271809846
Non-saline	13.56	5.916467576
Non-saline	13.58	6.269167129
Non-saline	13.59	5.403357761
Non-saline	13.59	5.28085676
Non-saline	13.6	7.103232585
Non-saline	13.6	6.147328629
Non-saline	13.6	5.576831704
Non-saline	13.6	7.333726217
Non-saline	13.6	7.62900896
Non-saline	13.6	10.16100754
Non-saline	13.6	7.293031033
Non-saline	13.6	6.481515653
Non-saline	13.6	6.520586889
Non-saline	13.6	3.040927558
Non-saline	13.6	8.47788296
Non-saline	13.64	7.4115235
Non-saline	13.65	4.094099985
Non-saline	13.65	5.28442187
Non-saline	13.65	6.325392325
Non-saline	13.65	6.347997476
Non-saline	13.68	9.312734696
Non-saline	13.69	5.411784524
Non-saline	13.7	4.091823885
Saline	13.7	2.826820024
Saline	13.7	2.935960689
Saline	13.7	6.498067824
Non-saline	13.7	2.19581005
Non-saline	13.7	3.777916548
Non-saline	13.7	5.197911872
Non-saline	13.7	4.909540093
Non-saline	13.7	4.950482209
Non-saline	13.7	7.868210347
Non-saline	13.7	5.178002017
Non-saline	13.7	6.358718601
Non-saline	13.7	5.891095741
Non-saline	13.7	7.990012101
Non-saline	13.7	6.904402328
Non-saline	13.7	5.949769764
Non-saline	13.7	6.072182567
Non-saline	13.7	7.285862683
Non-saline	13.7	4.138881929
Non-saline	13.7	6.270421448
Non-saline	13.7	6.601580366
Non-saline	13.7	9.53517564
Non-saline	13.72	5.217631495
Non-saline	13.73	6.236176902
Non-saline	13.73	6.57190445
Saline	13.74	4.403530714
Saline	13.74	6.809271322
Saline	13.74	6.216524543
Saline	13.74	6.803601398
Non-saline	13.74	6.148837163
Non-saline	13.75	6.12524743
Non-saline	13.77	5.54315759
Non-saline	13.77	5.647380252
Non-saline	13.78	6.159058146
Non-saline	13.79	5.537317802
Non-saline	13.79	5.274600181
Non-saline	13.8	8.352845942
Non-saline	13.8	7.753193955
Non-saline	13.8	8.473299503
Non-saline	13.8	9.309215189
Non-saline	13.8	6.667136982
Non-saline	13.8	7.149815596
Non-saline	13.8	8.693302728
Non-saline	13.8	5.593705613
Non-saline	13.8	6.337051132
Non-saline	13.8	6.389250665
Non-saline	13.8	6.380655847
Non-saline	13.8	7.132093709
Non-saline	13.8	6.118857574
Non-saline	13.8	6.425263157
Non-saline	13.85	5.330738492
Non-saline	13.86	6.391942277
Non-saline	13.87	5.47630503
Non-saline	13.88	6.623138264
Non-saline	13.88	6.148419267
Non-saline	13.89	6.496831692
Non-saline	13.9	5.180444389
Non-saline	13.9	6.11573677
Non-saline	13.9	7.15182081
Non-saline	13.9	4.713418926
Non-saline	13.9	9.169231295
Non-saline	13.9	2.529124099
Non-saline	13.9	7.8835602
Non-saline	13.9	6.795430618
Non-saline	13.9	5.396404579
Non-saline	13.9	2.504652741
Non-saline	13.9	6.636679727
Non-saline	13.9	7.791549829
Non-saline	13.9	8.477743902
Non-saline	13.9	5.943802634
Non-saline	13.9	5.607936009
Non-saline	13.9	4.614486115
Non-saline	13.9	2.179800225
Non-saline	13.9	5.953113329
Non-saline	13.9	7.74082423
Saline	13.9213	4.7102459
Saline	13.9298	4.24437405
Non-saline	13.93	3.843675765
Non-saline	13.94	5.761790431
Non-saline	13.94	6.503742421
Non-saline	13.94	6.362009272
Non-saline	13.95	5.20421782
Non-saline	13.98	5.470759647
Non-saline	13.98	5.95463185
Non-saline	13.98	5.867906917
Non-saline	13.99	6.04699204
Non-saline	14	9.275446189
Non-saline	14	5.033515495
Non-saline	14	2.265876761
Non-saline	14	7.078751527
Non-saline	14	5.357394884
Non-saline	14	6.882147408
Non-saline	14	5.09163406
Non-saline	14	5.204464097
Non-saline	14	4.808023806
Non-saline	14	4.048313918
Non-saline	14	4.049705191
Non-saline	14	6.439366066
Non-saline	14	6.477367694
Non-saline	14	7.399088676
Non-saline	14	3.553575545
Non-saline	14	7.880898672
Non-saline	14	9.47602865
Non-saline	14	7.822156953
Non-saline	14	6.373823893
Non-saline	14	8.900818954
Non-saline	14	5.757894016
Non-saline	14	5.723528337
Non-saline	14	8.099314475
Non-saline	14	7.568932936
Non-saline	14	7.56732187
Non-saline	14	6.043629861
Non-saline	14	6.758643185
Non-saline	14	5.546934424
Non-saline	14	6.618787083
Non-saline	14	6.009635032
Plant	14.01	7.403945228
Plant	14.01	5.219131805
Plant	14.01	5.470868815
Plant	14.01	4.628140146
Plant	14.01	4.697657944
Plant	14.01	5.632625373
Plant	14.01	4.706473695
Plant	14.01	5.482473384
Plant	14.01	5.970662932
Plant	14.01	6.279605809
Plant	14.01	5.349514077
Non-saline	14.02	8.511439578
Non-saline	14.02	8.72898811
Non-saline	14.02	5.279793761
Non-saline	14.02	5.887813008
Non-saline	14.02	4.035398194
Non-saline	14.03	5.618602274
Non-saline	14.04	5.612201444
Non-saline	14.05	5.479856465
Non-saline	14.06	5.788691182
Non-saline	14.06	5.909796892
Non-saline	14.08	3.458397767
Non-saline	14.09	6.064785488
Non-saline	14.1	8.256056228
Non-saline	14.1	6.640127889
Non-saline	14.1	6.027481178
Non-saline	14.1	8.87156248
Non-saline	14.1	8.303507072
Non-saline	14.1	4.69104788
Non-saline	14.1	7.997405711
Non-saline	14.1	7.631754754
Non-saline	14.1	8.481596164
Non-saline	14.1	8.04596304
Non-saline	14.1	6.098774755
Non-saline	14.1	7.089408188
Non-saline	14.1	5.413400514
Non-saline	14.12	5.863174769
Non-saline	14.12	4.897529952
Non-saline	14.13	6.784286151
Non-saline	14.13	6.739924961
Non-saline	14.14	1.863800616
Non-saline	14.15	6.108538576
Plant	14.16	7.444409645
Plant	14.16	7.695856928
Plant	14.16	5.365290037
Plant	14.16	5.577845639
Plant	14.16	4.732712283
Plant	14.16	5.61421388
Plant	14.16	5.563028096
Plant	14.16	5.289240529
Plant	14.16	4.946914092
Plant	14.16	4.938439358
Plant	14.16	5.228175994
Plant	14.16	4.38996814
Non-saline	14.18	7.383283949
Non-saline	14.19	5.718277208
Saline	14.1933	5.831174295
Non-saline	14.2	7.482472359
Non-saline	14.2	5.848695796
Non-saline	14.2	5.896959174
Non-saline	14.2	5.403830948
Non-saline	14.2	8.907702048
Non-saline	14.2	5.661281267
Non-saline	14.2	6.710732652
Non-saline	14.2	7.899337706
Non-saline	14.2	8.491169167
Non-saline	14.2	5.558606765
Non-saline	14.2	7.863246952
Non-saline	14.23	5.917895423
Non-saline	14.23	5.981292812
Non-saline	14.26	6.70128905
Non-saline	14.28	4.336551081
Non-saline	14.3	9.22234664
Non-saline	14.3	8.171800072
Non-saline	14.3	6.942376446
Non-saline	14.3	2.739000151
Non-saline	14.3	3.205397275
Non-saline	14.3	5.610719284
Non-saline	14.3	5.523142299
Non-saline	14.3	5.537036757
