OO	Latitude	Location
283	22.983	Water
213	22.983	Water
207	22.983	Water
286	20.733	Water
284	20.733	Water
229	20.733	Water
157	20.733	Water
242	20.733	Water
277	16.733	Water
266	16.733	Water
250	16.733	Water
266	14.733	Water
451	14.733	Water
382	14.733	Water
387	12.083	Water
365	12.083	Water
332	10.75	Water
381	10.75	Water
302	10.75	Water
404	10.75	Water
363	10.75	Water
261	8.767	Water
422	8.767	Water
308	8.767	Water
392	8.767	Water
378	8.767	Water
